email_text,label,template_id
"Subject: Flash Sale - 24 hours only!

Hi Arjun,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://netflix.com/sale before it's gone. Don't miss out!

Netflix Marketing Team",legitimate,legit_hard_2
"Subject: Security Alert: Unusual sign-in activity on your Instagram account

Hello,

This is an automated security alert from Instagram. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://tinyurl.com/verify-now-2024

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Action Required: Verify your Instagram account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Instagram password will expire today. Click here to update your password now and avoid losing access: http://tinyurl.com/verify-now-2024

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Instagram Support",phishing,phish_easy_1
"Subject: Welcome to the team!

Hi Rahul,

Welcome aboard! We're excited to have you join the team starting Monday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Anjali",legitimate,legit_easy_5
"Subject: Action needed: confirm your enrollment

Dear Sarah,

Please verify your enrollment for this semester by confirming your details at https://facebook.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Your package could not be delivered - Dropbox action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://goo.gl/aB3xYz

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Reminder: your subscription renews tomorrow

Hi Arjun,

This is a friendly reminder that your DHL subscription renews tomorrow. Review or update your billing details at https://dhl.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
DHL Billing",legitimate,legit_hard_1
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 2 PM on Tuesday in Conference Room A. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Rahul",legitimate,legit_easy_0
"Subject: Action Required: Verify your DHL account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your DHL password will expire today. Click here to update your password now and avoid losing access: http://dhl.com.verify-secure-login.ru

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

DHL Support",phishing,phish_easy_1
"Subject: Action needed: confirm your enrollment

Dear Karthik,

Please verify your enrollment for this semester by confirming your details at https://amazon.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Your weekly newsletter from Google

Hello,

Thank you for subscribing to our newsletter. This April we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://google.com/preferences at any time.

Best,
The Google Team",legitimate,legit_easy_9
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Wednesday in Conference Room A. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Arjun",legitimate,legit_easy_0
"Subject: Vendor payment details updated

Hi Priya,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Arjun",phishing,phish_hard_1
"Subject: Security Alert: Unusual sign-in activity on your Facebook account

Hello,

This is an automated security alert from Facebook. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://goo.gl/aB3xYz

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Reminder: Submit your timesheet by Friday

Dear Karthik,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://acmecorp.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Quick favor

Hi Arjun,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
David",phishing,phish_hard_0
"Subject: Notes from today's team standup

Hi all,

Here are the notes from today's standup:
- Backend API work is on track
- QA finished testing the login module
- Next sprint planning is scheduled for Tuesday

Let me know if I missed anything.

Cheers,
Anjali",legitimate,legit_easy_3
"Subject: Reminder: Submit your timesheet by Friday

Dear Sarah,

This is a friendly reminder to submit your timesheet for this week by end of day Wednesday. You can log in to the HR portal at https://icicibank.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Security Alert: Unusual sign-in activity on your DHL account

Hello,

This is an automated security alert from DHL. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://secure-dhl-verify.com

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Congratulations! You have won a Facebook gift card

Congratulations!!! You have been selected to receive a $500 Facebook gift card. Claim your prize now before it expires: http://account-facebook.top

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Urgent: Your DHL account has been suspended

Dear Customer,

We detected unusual activity on your DHL account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://login-dhl-support.info

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
DHL Security Team",phishing,phish_easy_0
